case_id,slice_idx,pseudo_path,confidence_path,probability_path,fg_conf_threshold,bg_conf_threshold,min_area,pseudo_pixels,confidence_pixels,confidence_ratio,scribble_pixels,gt_pixels,pseudo_dice_against_gt_for_analysis_only,has_infection
coronacases_008,249,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0249.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0249.npy,0.85,0.05,5,4,65513,0.9996490478515625,4,55,0.1355932205915451,True
coronacases_008,250,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0250.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0250.npy,0.85,0.05,5,4,65523,0.9998016357421875,4,44,0.1666666716337204,True
coronacases_008,251,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0251.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0251.npy,0.85,0.05,5,10,65519,0.9997406005859375,4,42,0.3076923191547394,True
coronacases_008,252,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0252.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0252.npy,0.85,0.05,5,4,65518,0.999725341796875,4,19,0.3478260934352875,True
coronacases_008,253,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0253.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0253.npy,0.85,0.05,5,4,65529,0.9998931884765625,4,25,0.27586206793785095,True
coronacases_008,254,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0254.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0254.npy,0.85,0.05,5,4,65536,1.0,4,17,0.380952388048172,True
coronacases_008,255,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0255.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0255.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_008,256,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0256.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0256.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_008,257,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0257.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0257.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_008,258,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0258.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0258.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_008,259,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0259.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0259.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_008,260,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0260.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0260.npy,0.85,0.05,5,4,65536,1.0,4,49,0.15094339847564697,True
coronacases_008,261,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0261.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0261.npy,0.85,0.05,5,5,65523,0.9998016357421875,4,47,0.19230769574642181,True
coronacases_008,262,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0262.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0262.npy,0.85,0.05,5,30,65521,0.9997711181640625,4,54,0.7142857313156128,True
coronacases_008,263,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0263.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0263.npy,0.85,0.05,5,23,65515,0.9996795654296875,4,70,0.49462366104125977,True
coronacases_008,264,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0264.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0264.npy,0.85,0.05,5,14,65518,0.999725341796875,1,69,0.3132530152797699,True
coronacases_008,265,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0265.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0265.npy,0.85,0.05,5,4,65526,0.999847412109375,4,54,0.13793103396892548,True
coronacases_008,266,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0266.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0266.npy,0.85,0.05,5,4,65525,0.9998321533203125,4,41,0.17777778208255768,True
coronacases_008,267,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0267.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0267.npy,0.85,0.05,5,13,65512,0.9996337890625,4,44,0.45614033937454224,True
coronacases_008,268,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0268.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0268.npy,0.85,0.05,5,4,65480,0.9991455078125,4,47,0.1568627506494522,True
coronacases_008,269,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0269.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0269.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_008,270,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0270.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0270.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_008,271,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_008_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0271.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_008_slice_0271.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_010,68,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0068.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0068.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0068.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_010,69,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0069.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0069.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0069.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_010,70,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0070.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0070.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0070.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_010,71,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0071.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0071.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0071.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_010,72,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0072.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0072.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0072.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_010,73,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0073.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0073.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0073.npy,0.85,0.05,5,0,65536,1.0,0,0,1.0,False
coronacases_010,74,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0074.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0074.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0074.npy,0.85,0.05,5,0,65517,0.9997100830078125,0,0,1.0,False
coronacases_010,75,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0075.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0075.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0075.npy,0.85,0.05,5,8,65463,0.9988861083984375,8,92,0.1599999964237213,True
coronacases_010,76,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0076.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0076.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0076.npy,0.85,0.05,5,4,65450,0.998687744140625,4,71,0.1066666692495346,True
coronacases_010,77,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0077.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0077.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0077.npy,0.85,0.05,5,56,65426,0.998321533203125,4,135,0.5863874554634094,True
coronacases_010,78,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0078.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0078.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0078.npy,0.85,0.05,5,107,65406,0.998016357421875,8,155,0.7709923386573792,True
coronacases_010,79,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0079.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0079.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0079.npy,0.85,0.05,5,149,65400,0.9979248046875,10,193,0.6959064602851868,True
coronacases_010,80,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0080.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0080.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0080.npy,0.85,0.05,5,206,65305,0.9964752197265625,12,243,0.7527839541435242,True
coronacases_010,81,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0081.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0081.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0081.npy,0.85,0.05,5,303,65299,0.9963836669921875,11,270,0.7853403091430664,True
coronacases_010,82,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0082.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0082.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0082.npy,0.85,0.05,5,510,65339,0.9969940185546875,25,423,0.7674169540405273,True
coronacases_010,83,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0083.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0083.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0083.npy,0.85,0.05,5,587,65305,0.9964752197265625,22,470,0.8344370722770691,True
coronacases_010,84,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0084.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0084.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0084.npy,0.85,0.05,5,661,65288,0.9962158203125,40,648,0.8510313034057617,True
coronacases_010,85,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0085.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0085.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0085.npy,0.85,0.05,5,715,65212,0.99505615234375,40,656,0.8125455975532532,True
coronacases_010,86,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0086.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0086.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0086.npy,0.85,0.05,5,799,65220,0.99517822265625,50,810,0.8216283321380615,True
coronacases_010,87,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0087.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0087.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0087.npy,0.85,0.05,5,928,65171,0.9944305419921875,57,1032,0.8530611991882324,True
coronacases_010,88,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0088.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0088.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0088.npy,0.85,0.05,5,1059,65161,0.9942779541015625,53,1154,0.8450067639350891,True
coronacases_010,89,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0089.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0089.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0089.npy,0.85,0.05,5,1135,65161,0.9942779541015625,62,1100,0.882326602935791,True
coronacases_010,90,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0090.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0090.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0090.npy,0.85,0.05,5,1134,65121,0.9936676025390625,56,1227,0.8606522679328918,True
coronacases_010,91,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0091.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0091.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0091.npy,0.85,0.05,5,1204,65120,0.99365234375,62,1279,0.8868304491043091,True
coronacases_010,92,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0092.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0092.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0092.npy,0.85,0.05,5,1220,65102,0.993377685546875,63,1351,0.8689225912094116,True
coronacases_010,93,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0093.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0093.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0093.npy,0.85,0.05,5,1260,65117,0.9936065673828125,67,1371,0.8620296716690063,True
coronacases_010,94,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0094.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0094.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0094.npy,0.85,0.05,5,1366,65131,0.9938201904296875,52,1436,0.8786581158638,True
coronacases_010,95,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0095.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0095.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0095.npy,0.85,0.05,5,1406,65069,0.9928741455078125,63,1451,0.9065453410148621,True
coronacases_010,96,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0096.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0096.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0096.npy,0.85,0.05,5,1455,65052,0.99261474609375,56,1477,0.9072305560112,True
coronacases_010,97,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0097.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0097.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0097.npy,0.85,0.05,5,1425,65031,0.9922943115234375,62,1466,0.8917329907417297,True
coronacases_010,98,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0098.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0098.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0098.npy,0.85,0.05,5,1433,65044,0.99249267578125,67,1476,0.8903403282165527,True
coronacases_010,99,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0099.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0099.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0099.npy,0.85,0.05,5,1467,65078,0.993011474609375,70,1573,0.8940789699554443,True
coronacases_010,100,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0100.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0100.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0100.npy,0.85,0.05,5,1545,65055,0.9926605224609375,61,1507,0.8918741941452026,True
coronacases_010,101,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_labels_strict/coronacases_010_slice_0101.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0101.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/outputs/predictions/teacher_tta_probabilities_strict/coronacases_010_slice_0101.npy,0.85,0.05,5,1582,64993,0.9917144775390625,74,1547,0.8929370641708374,True
