split,case_id,slice_idx,image_prev_path,image_path,image_next_path,infection_mask_path,lung_mask_path,pseudo_label_path,confidence_mask_path,teacher_prob_mean,pseudo_pixels,confidence_pixels,confidence_ratio,pseudo_dice_vs_gt,scribble_pixels
train,coronacases_007,143,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0142.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0143.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0144.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0143.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0143.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0143.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0143.npy,0.01066705770790577,642,9290,0.141754150390625,0.9068047337347038,36
train,coronacases_007,144,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0143.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0144.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0145.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0144.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0144.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0144.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0144.npy,0.010301347821950912,622,9312,0.14208984375,0.8994457640618017,39
train,coronacases_007,145,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0144.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0145.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0146.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0145.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0145.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0145.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0145.npy,0.009688334539532661,577,9197,0.1403350830078125,0.8961748633974339,34
train,coronacases_007,146,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0145.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0146.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0147.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0146.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0146.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0146.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0146.npy,0.008977385237812996,537,9235,0.1409149169921875,0.917466410756481,32
train,coronacases_007,147,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0146.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0147.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0148.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0147.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0147.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0147.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0147.npy,0.0082826754078269,496,9234,0.140899658203125,0.8966244725847442,27
train,coronacases_007,148,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0147.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0148.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0149.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0148.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0148.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0148.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0148.npy,0.007848203182220459,462,9172,0.13995361328125,0.8974641675967515,22
train,coronacases_007,149,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0148.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0149.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0150.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0149.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0149.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0149.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0149.npy,0.007062631659209728,412,9105,0.1389312744140625,0.8667466986954686,23
train,coronacases_007,150,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0149.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0150.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0151.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0150.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0150.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0150.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0150.npy,0.007270448841154575,425,9030,0.137786865234375,0.891133557812443,24
train,coronacases_007,151,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0150.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0151.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0152.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0151.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0151.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0151.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0151.npy,0.007511178031563759,440,9037,0.1378936767578125,0.9167567567657561,18
train,coronacases_007,152,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0151.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0152.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0153.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0152.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0152.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0152.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0152.npy,0.00800537783652544,440,8952,0.1365966796875,0.7653846154071745,14
train,coronacases_007,153,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0152.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0153.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0154.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0153.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0153.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0153.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0153.npy,0.007905807346105576,434,8946,0.136505126953125,0.8175026681091245,27
train,coronacases_007,154,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0153.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0154.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0155.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0154.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0154.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0154.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0154.npy,0.006796868517994881,376,8950,0.136566162109375,0.8109965635955331,16
train,coronacases_007,155,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0154.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0155.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0156.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0155.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0155.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0155.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0155.npy,0.005440438166260719,292,8819,0.1345672607421875,0.7715133531496271,15
train,coronacases_007,156,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0155.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0156.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0157.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0156.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0156.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0156.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0156.npy,0.0035642716102302074,156,8839,0.1348724365234375,0.5889570552987818,16
train,coronacases_007,157,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0156.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0157.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0158.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0157.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0157.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0157.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0157.npy,0.0014726514928042889,51,8816,0.134521484375,0.30039525719351967,14
train,coronacases_007,158,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0157.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0158.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0159.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0158.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0158.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0158.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0158.npy,0.0003704489499796182,19,8915,0.1360321044921875,0.15573770526404193,16
train,coronacases_007,159,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0158.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0159.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0160.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0159.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0159.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0159.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0159.npy,6.651198054896668e-05,4,8987,0.1371307373046875,0.100000001125,4
train,coronacases_007,160,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0159.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0160.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0161.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0160.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0160.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0160.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0160.npy,3.5544626371120103e-06,0,8899,0.1357879638671875,1.0,0
train,coronacases_007,161,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0160.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0161.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0161.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0161.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0161.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0161.npy,6.191947363731742e-07,4,8868,0.13531494140625,0.086956522731569,4
train,coronacases_007,162,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0161.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0162.npy,5.819333637191448e-07,0,8861,0.1352081298828125,1.0,0
train,coronacases_007,163,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0162.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0163.npy,5.237009190750541e-07,0,8776,0.1339111328125,1.0,0
train,coronacases_007,164,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0163.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0164.npy,4.992998015040939e-07,0,8695,0.1326751708984375,1.0,0
train,coronacases_007,165,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0164.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0165.npy,5.027123393119837e-07,0,8649,0.1319732666015625,1.0,0
train,coronacases_007,166,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0165.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0166.npy,4.651393510357593e-07,0,8632,0.1317138671875,1.0,0
train,coronacases_007,167,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0166.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0167.npy,3.9402970287483186e-05,0,8666,0.132232666015625,1.0,0
train,coronacases_007,168,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0167.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0168.npy,3.8447196857305244e-05,0,8585,0.1309967041015625,1.0,0
train,coronacases_007,169,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0168.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0169.npy,6.138554340395785e-07,0,8510,0.129852294921875,1.0,0
train,coronacases_007,170,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0169.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0170.npy,4.425855593126471e-07,0,8466,0.129180908203125,1.0,0
train,coronacases_007,171,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0170.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0171.npy,4.1414764950786775e-07,0,8455,0.1290130615234375,1.0,0
train,coronacases_007,172,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0171.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0172.npy,3.659552305634861e-07,0,8351,0.1274261474609375,1.0,0
train,coronacases_007,173,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0172.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0173.npy,3.4156141737184953e-07,0,8291,0.1265106201171875,1.0,0
train,coronacases_007,174,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0173.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0174.npy,3.4671080584303127e-07,0,8223,0.1254730224609375,1.0,0
train,coronacases_007,175,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0174.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_007_slice_0176.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_007_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_007_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels_25d_strict/coronacases_007_slice_0175.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/confidence_masks_25d_strict/coronacases_007_slice_0175.npy,3.2486579470969446e-07,0,8054,0.122894287109375,1.0,0
