split,case_id,slice_idx,teacher_prob_path,image_path,infection_mask_path,lung_mask_path,scribble_path,prob_min,prob_max,prob_mean
train,study_0276,38,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0276_slice_0038_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0276_slice_038.npy,data/dataset2_mosmed/processed/infection_masks/study_0276_slice_038.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_038.npy,data/dataset2_mosmed/scribbles/study_0276_slice_038.npy,3.944425770896487e-05,0.8069294691085815,0.0008046416332945228
train,study_0276,39,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0276_slice_0039_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0276_slice_039.npy,data/dataset2_mosmed/processed/infection_masks/study_0276_slice_039.npy,data/dataset2_mosmed/processed/lung_masks/study_0276_slice_039.npy,data/dataset2_mosmed/scribbles/study_0276_slice_039.npy,0.00023199965653475374,0.1393098384141922,0.022429293021559715
train,study_0277,5,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0005_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_005.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_005.npy,data/dataset2_mosmed/scribbles/study_0277_slice_005.npy,0.0002233961713500321,0.2481825351715088,0.019122904166579247
train,study_0277,6,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0006_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_006.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_006.npy,data/dataset2_mosmed/scribbles/study_0277_slice_006.npy,7.421436021104455e-05,0.2560987174510956,0.0027216256130486727
train,study_0277,7,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0007_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_007.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_007.npy,data/dataset2_mosmed/scribbles/study_0277_slice_007.npy,4.4412015995476395e-05,0.9989479184150696,0.0061000678688287735
train,study_0277,8,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0008_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_008.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_008.npy,data/dataset2_mosmed/scribbles/study_0277_slice_008.npy,4.3217924030614085e-06,0.9999896287918091,0.008832183666527271
train,study_0277,9,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0009_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_009.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_009.npy,data/dataset2_mosmed/scribbles/study_0277_slice_009.npy,2.1588752119328092e-08,0.9999562501907349,0.012377304024994373
train,study_0277,10,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0010_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_010.npy,data/dataset2_mosmed/scribbles/study_0277_slice_010.npy,6.555581057909876e-05,0.9998753666877747,0.008304721675813198
train,study_0277,11,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0011_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_011.npy,data/dataset2_mosmed/scribbles/study_0277_slice_011.npy,4.906421963823959e-05,0.9999990463256836,0.028645602986216545
train,study_0277,12,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0012_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_012.npy,data/dataset2_mosmed/scribbles/study_0277_slice_012.npy,3.585539889172651e-05,0.9999996423721313,0.021698322147130966
train,study_0277,13,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0013_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_013.npy,data/dataset2_mosmed/scribbles/study_0277_slice_013.npy,4.214946966385469e-05,1.0,0.02655998431146145
train,study_0277,14,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0014_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_014.npy,data/dataset2_mosmed/scribbles/study_0277_slice_014.npy,5.5601485655643046e-05,0.9999990463256836,0.018151545897126198
train,study_0277,15,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0015_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_015.npy,data/dataset2_mosmed/scribbles/study_0277_slice_015.npy,4.369629095890559e-05,0.9999995231628418,0.01991865038871765
train,study_0277,16,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0016_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_016.npy,data/dataset2_mosmed/scribbles/study_0277_slice_016.npy,5.398429129854776e-05,0.9999961853027344,0.015826692804694176
train,study_0277,17,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0017_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_017.npy,data/dataset2_mosmed/scribbles/study_0277_slice_017.npy,2.2149670257931575e-05,0.9999977350234985,0.009514519944787025
train,study_0277,18,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0018_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_018.npy,data/dataset2_mosmed/scribbles/study_0277_slice_018.npy,2.2484826331492513e-05,0.9999996423721313,0.010188361629843712
train,study_0277,19,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0019_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_019.npy,data/dataset2_mosmed/scribbles/study_0277_slice_019.npy,2.2339014321914874e-05,0.9999998807907104,0.015026409178972244
train,study_0277,20,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0020_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_020.npy,data/dataset2_mosmed/scribbles/study_0277_slice_020.npy,2.0537412638077512e-05,0.9999998807907104,0.010032598860561848
train,study_0277,21,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0021_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_021.npy,data/dataset2_mosmed/scribbles/study_0277_slice_021.npy,1.993371370190289e-05,0.9999976754188538,0.0055162240751087666
train,study_0277,22,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0022_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_022.npy,data/dataset2_mosmed/scribbles/study_0277_slice_022.npy,2.0578139810822904e-05,0.9998512268066406,0.004622634965926409
train,study_0277,23,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0023_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_023.npy,data/dataset2_mosmed/scribbles/study_0277_slice_023.npy,1.4854895198368467e-05,0.9998981952667236,0.006358270533382893
train,study_0277,24,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0024_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_024.npy,data/dataset2_mosmed/scribbles/study_0277_slice_024.npy,9.172454156214371e-06,0.9998524188995361,0.004174322821199894
train,study_0277,25,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0025_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_025.npy,data/dataset2_mosmed/scribbles/study_0277_slice_025.npy,1.155246627604356e-05,0.9999996423721313,0.008946492336690426
train,study_0277,26,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0026_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_026.npy,data/dataset2_mosmed/scribbles/study_0277_slice_026.npy,1.101199541153619e-05,0.9999943375587463,0.00696004182100296
train,study_0277,27,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0027_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_027.npy,data/dataset2_mosmed/scribbles/study_0277_slice_027.npy,1.4985634152253624e-05,0.11461994796991348,0.0003163013607263565
train,study_0277,28,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0277_slice_0028_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0277_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0277_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0277_slice_028.npy,data/dataset2_mosmed/scribbles/study_0277_slice_028.npy,0.00019516014435794204,0.3607671856880188,0.009714902378618717
train,study_0278,17,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0017_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_017.npy,data/dataset2_mosmed/scribbles/study_0278_slice_017.npy,0.0002592568926047534,0.5421065092086792,0.02231600135564804
train,study_0278,18,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0018_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_018.npy,data/dataset2_mosmed/scribbles/study_0278_slice_018.npy,0.00011535672820173204,0.01719782128930092,0.0015600331826135516
train,study_0278,19,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0019_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_019.npy,data/dataset2_mosmed/scribbles/study_0278_slice_019.npy,2.4505150577169843e-05,0.9996917247772217,0.0009218939812853932
train,study_0278,20,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0020_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_020.npy,data/dataset2_mosmed/scribbles/study_0278_slice_020.npy,1.915200482471846e-05,0.9999815821647644,0.002075741533190012
train,study_0278,21,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0021_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_021.npy,data/dataset2_mosmed/scribbles/study_0278_slice_021.npy,3.4942670026794076e-05,0.9999887943267822,0.002941314596682787
train,study_0278,22,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0022_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_022.npy,data/dataset2_mosmed/scribbles/study_0278_slice_022.npy,2.0508479792624712e-05,0.9999997019767761,0.003012594999745488
train,study_0278,23,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0023_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_023.npy,data/dataset2_mosmed/scribbles/study_0278_slice_023.npy,2.587371454865206e-05,0.9999997615814209,0.0044598146341741085
train,study_0278,24,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0024_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_024.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_024.npy,data/dataset2_mosmed/scribbles/study_0278_slice_024.npy,2.784934258670546e-05,0.9999976754188538,0.007327268365770578
train,study_0278,25,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0025_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_025.npy,data/dataset2_mosmed/scribbles/study_0278_slice_025.npy,2.5283592549385503e-05,0.9999326467514038,0.007182557135820389
train,study_0278,26,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0026_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_026.npy,data/dataset2_mosmed/scribbles/study_0278_slice_026.npy,1.638877802179195e-05,1.0,0.009940973483026028
train,study_0278,27,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0027_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_027.npy,data/dataset2_mosmed/scribbles/study_0278_slice_027.npy,7.761242159176618e-06,1.0,0.013049895875155926
train,study_0278,28,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0028_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_028.npy,data/dataset2_mosmed/scribbles/study_0278_slice_028.npy,3.415558967390098e-05,0.9999972581863403,0.01359019335359335
train,study_0278,29,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0029_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_029.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_029.npy,data/dataset2_mosmed/scribbles/study_0278_slice_029.npy,7.174197435233509e-06,0.9999998211860657,0.005213764496147633
train,study_0278,30,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0030_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_030.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_030.npy,data/dataset2_mosmed/scribbles/study_0278_slice_030.npy,8.545434684492648e-05,0.4439029097557068,0.0009623513906262815
train,study_0278,31,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0278_slice_0031_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0278_slice_031.npy,data/dataset2_mosmed/processed/infection_masks/study_0278_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0278_slice_031.npy,data/dataset2_mosmed/scribbles/study_0278_slice_031.npy,0.00027332271565683186,0.19948694109916687,0.03801760822534561
train,study_0279,8,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0008_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_008.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_008.npy,data/dataset2_mosmed/scribbles/study_0279_slice_008.npy,0.0002910667099058628,0.2177058756351471,0.0531214140355587
train,study_0279,9,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0009_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_009.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_009.npy,data/dataset2_mosmed/scribbles/study_0279_slice_009.npy,2.74935018751421e-07,0.23849941790103912,0.0006889369105920196
train,study_0279,10,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0010_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_010.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_010.npy,data/dataset2_mosmed/scribbles/study_0279_slice_010.npy,2.960969709420169e-07,0.9447010159492493,0.0015391369815915823
train,study_0279,11,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0011_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_011.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_011.npy,data/dataset2_mosmed/scribbles/study_0279_slice_011.npy,1.0003669004277072e-09,0.9999995231628418,0.006150704342871904
train,study_0279,12,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0012_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_012.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_012.npy,data/dataset2_mosmed/scribbles/study_0279_slice_012.npy,1.6177666111616418e-05,0.9999995231628418,0.004936140030622482
train,study_0279,13,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0013_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_013.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_013.npy,data/dataset2_mosmed/scribbles/study_0279_slice_013.npy,3.340563125675544e-05,0.999785304069519,0.008412551134824753
train,study_0279,14,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0014_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_014.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_014.npy,data/dataset2_mosmed/scribbles/study_0279_slice_014.npy,1.8878583432524465e-05,0.9999995827674866,0.010404093191027641
train,study_0279,15,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0015_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_015.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_015.npy,data/dataset2_mosmed/scribbles/study_0279_slice_015.npy,3.1602376111550257e-05,0.9999996423721313,0.013849944807589054
train,study_0279,16,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0016_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_016.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_016.npy,data/dataset2_mosmed/scribbles/study_0279_slice_016.npy,1.818770033423789e-05,0.9999959468841553,0.016536053270101547
train,study_0279,17,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0017_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_017.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_017.npy,data/dataset2_mosmed/scribbles/study_0279_slice_017.npy,3.998269312432967e-05,0.9999966025352478,0.01629958674311638
train,study_0279,18,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0018_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_018.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_018.npy,data/dataset2_mosmed/scribbles/study_0279_slice_018.npy,2.4465696697006933e-05,0.9999997019767761,0.015745088458061218
train,study_0279,19,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0019_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_019.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_019.npy,data/dataset2_mosmed/scribbles/study_0279_slice_019.npy,3.464195106062107e-05,0.9999997615814209,0.016251126304268837
train,study_0279,20,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0020_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_020.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_020.npy,data/dataset2_mosmed/scribbles/study_0279_slice_020.npy,2.1347594156395644e-05,0.9999996423721313,0.013212116435170174
train,study_0279,21,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0021_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_021.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_021.npy,data/dataset2_mosmed/scribbles/study_0279_slice_021.npy,3.976713924203068e-05,0.9999991655349731,0.0070043751038610935
train,study_0279,22,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0022_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_022.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_022.npy,data/dataset2_mosmed/scribbles/study_0279_slice_022.npy,0.00010912334255408496,0.2040012627840042,0.0018134990241378546
train,study_0279,23,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0023_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_023.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_023.npy,data/dataset2_mosmed/scribbles/study_0279_slice_023.npy,0.00020507621229626238,0.3040287494659424,0.006535714492201805
train,study_0279,25,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0025_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_025.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_025.npy,data/dataset2_mosmed/scribbles/study_0279_slice_025.npy,0.00020206649787724018,0.0840279757976532,0.007439646404236555
train,study_0279,26,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0026_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_026.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_026.npy,data/dataset2_mosmed/scribbles/study_0279_slice_026.npy,7.920135976746678e-05,0.017683271318674088,0.0007656197994947433
train,study_0279,27,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0027_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_027.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_027.npy,data/dataset2_mosmed/scribbles/study_0279_slice_027.npy,3.909017323167063e-05,0.999929666519165,0.0015912631060928106
train,study_0279,28,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0028_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_028.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_028.npy,data/dataset2_mosmed/scribbles/study_0279_slice_028.npy,2.5049399482668377e-05,0.9995934963226318,0.0016471327980980277
train,study_0279,29,outputs_dataset2/predictions/mosmed_teacher_highsens_tta_probabilities/train/study_0279_slice_0029_teacher_prob.npy,data/dataset2_mosmed/processed/images/study_0279_slice_029.npy,data/dataset2_mosmed/processed/infection_masks/study_0279_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0279_slice_029.npy,data/dataset2_mosmed/scribbles/study_0279_slice_029.npy,5.227704969001934e-05,0.01708007976412773,0.0005689620738849044
