case_id,slice_idx,image_prev_path,image_path,image_next_path,infection_mask_path,lung_mask_path,has_lesion
coronacases_008,195,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0194.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0195.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0196.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0195.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0195.npy,1
coronacases_008,196,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0195.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0196.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0197.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0196.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0196.npy,1
coronacases_008,197,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0196.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0197.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0198.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0197.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0197.npy,1
coronacases_008,198,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0197.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0198.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0199.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0198.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0198.npy,1
coronacases_008,199,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0198.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0199.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0200.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0199.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0199.npy,1
coronacases_008,200,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0199.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0200.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0201.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0200.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0200.npy,1
coronacases_008,201,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0200.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0201.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0202.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0201.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0201.npy,1
coronacases_008,202,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0201.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0202.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0203.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0202.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0202.npy,1
coronacases_008,203,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0202.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0203.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0204.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0203.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0203.npy,1
coronacases_008,204,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0203.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0204.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0205.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0204.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0204.npy,1
coronacases_008,205,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0204.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0205.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0206.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0205.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0205.npy,1
coronacases_008,206,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0205.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0206.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0207.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0206.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0206.npy,1
coronacases_008,207,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0206.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0207.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0208.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0207.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0207.npy,1
coronacases_008,208,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0207.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0208.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0209.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0208.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0208.npy,1
coronacases_008,209,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0208.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0209.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0210.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0209.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0209.npy,1
coronacases_008,210,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0209.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0210.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0211.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0210.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0210.npy,1
coronacases_008,211,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0210.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0211.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0212.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0211.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0211.npy,1
coronacases_008,212,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0211.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0212.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0213.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0212.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0212.npy,1
coronacases_008,213,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0212.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0213.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0214.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0213.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0213.npy,1
coronacases_008,214,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0213.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0214.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0215.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0214.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0214.npy,1
coronacases_008,215,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0214.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0215.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0216.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0215.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0215.npy,1
coronacases_008,216,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0215.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0216.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0217.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0216.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0216.npy,1
coronacases_008,217,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0216.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0217.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0218.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0217.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0217.npy,1
coronacases_008,218,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0217.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0218.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0219.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0218.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0218.npy,1
coronacases_008,219,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0218.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0219.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0220.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0219.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0219.npy,1
coronacases_008,220,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0219.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0220.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0221.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0220.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0220.npy,1
coronacases_008,221,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0220.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0221.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0222.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0221.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0221.npy,1
coronacases_008,222,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0221.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0222.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0223.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0222.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0222.npy,1
coronacases_008,223,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0222.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0223.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0224.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0223.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0223.npy,1
coronacases_008,224,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0223.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0224.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0225.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0224.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0224.npy,1
coronacases_008,225,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0224.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0225.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0226.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0225.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0225.npy,1
coronacases_008,226,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0225.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0226.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0227.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0226.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0226.npy,1
coronacases_008,227,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0226.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0227.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0228.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0227.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0227.npy,1
coronacases_008,228,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0227.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0228.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0229.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0228.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0228.npy,1
coronacases_008,229,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0228.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0229.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0230.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0229.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0229.npy,1
coronacases_008,230,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0229.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0230.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0231.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0230.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0230.npy,1
coronacases_008,231,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0230.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0231.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0232.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0231.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0231.npy,1
coronacases_008,232,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0231.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0232.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0233.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0232.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0232.npy,1
coronacases_008,233,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0232.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0233.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0234.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0233.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0233.npy,1
coronacases_008,234,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0233.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0234.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0235.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0234.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0234.npy,1
coronacases_008,235,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0234.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0235.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0236.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0235.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0235.npy,1
coronacases_008,236,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0235.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0236.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0237.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0236.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0236.npy,1
coronacases_008,237,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0236.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0237.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0238.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0237.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0237.npy,1
coronacases_008,238,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0237.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0238.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0239.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0238.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0238.npy,1
coronacases_008,239,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0238.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0239.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0240.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0239.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0239.npy,1
coronacases_008,240,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0239.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0240.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0241.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0240.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0240.npy,1
coronacases_008,241,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0240.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0241.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0241.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0241.npy,1
coronacases_008,242,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0241.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0242.npy,1
coronacases_008,243,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0242.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0243.npy,1
coronacases_008,244,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0243.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0244.npy,1
coronacases_008,245,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0244.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0245.npy,1
coronacases_008,246,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0245.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/images/coronacases_008_slice_0247.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/infection_masks/coronacases_008_slice_0246.npy,/kaggle/working/scribble-uncertainty-lung-segmentation/data/processed/lung_masks/coronacases_008_slice_0246.npy,1
