category,score,path,relative_to_project,size_mb,suffix
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0128.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0128.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0065.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0065.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0251.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0251.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_010_slice_0151.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_010_slice_0151.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0182.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0182.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0166.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0166.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0181.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0181.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0054.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0054.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_006_slice_0067.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_006_slice_0067.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0177.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0177.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0063.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0063.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0218.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0218.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_40_slice_0014.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_40_slice_0014.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0138.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0138.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0229.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0229.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0071.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0071.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0210.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0210.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0251.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0251.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0241.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0241.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0228.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0228.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0123.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0123.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0247.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0247.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_006_slice_0189.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_006_slice_0189.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0221.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0221.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_29_slice_0015.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_29_slice_0015.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_27_slice_0036.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_27_slice_0036.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_27_slice_0030.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_27_slice_0030.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0142.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0142.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0059.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0059.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0246.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0246.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0076.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0076.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0097.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_007_slice_0097.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0039.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_005_slice_0039.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_27_slice_0059.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_27_slice_0059.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0142.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0142.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_010_slice_0231.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_010_slice_0231.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0217.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0217.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0021.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0021.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_010_slice_0144.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_010_slice_0144.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_010_slice_0089.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_010_slice_0089.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0258.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0258.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0261.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_008_slice_0261.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_40_slice_0053.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_40_slice_0053.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_14_slice_0057.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_14_slice_0057.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0076.npy,data/pseudo_labels/teacher_tta_confidence/coronacases_002_slice_0076.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0336.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0336.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0266.npy,data/pseudo_labels/teacher_tta_confidence/radiopaedia_10_slice_0266.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0079.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0079.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0311.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0311.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0266.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0266.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_40_slice_0074.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_40_slice_0074.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0073.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0073.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0070.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0070.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0363.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0363.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0128.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0128.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0166.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0166.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0214.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0214.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0263.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0263.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0161.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0161.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0249.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0249.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0108.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0108.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_4_slice_0009.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_4_slice_0009.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0371.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0371.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0016.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0016.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0113.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0113.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0055.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0055.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0207.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0207.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0172.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0172.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_40_slice_0023.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_40_slice_0023.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_29_slice_0002.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_29_slice_0002.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_002_slice_0151.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_002_slice_0151.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0114.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0114.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_002_slice_0125.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_002_slice_0125.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0071.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0071.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0200.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0200.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_002_slice_0132.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_002_slice_0132.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0173.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0173.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0244.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0244.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0130.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0130.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0062.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0062.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_14_slice_0041.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_14_slice_0041.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0179.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0179.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0160.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0160.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0048.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0048.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0138.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0138.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0236.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0236.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_4_slice_0011.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_4_slice_0011.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0033.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0033.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0261.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0261.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0108.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0108.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0245.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0245.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0172.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0172.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_002_slice_0124.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_002_slice_0124.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0137.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0137.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0050.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0050.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0122.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0122.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0190.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0190.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0129.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0129.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0135.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0135.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0339.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0339.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0114.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0114.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0028.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_008_slice_0028.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_4_slice_0029.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_4_slice_0029.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0184.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_010_slice_0184.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_14_slice_0011.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_14_slice_0011.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0180.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_10_slice_0180.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0022.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0022.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0169.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0169.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0160.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_005_slice_0160.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0118.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_006_slice_0118.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0053.npy,data/pseudo_labels/teacher_tta_confidence_strict/coronacases_007_slice_0053.npy,0.063,.npy
prediction_or_mask,1,/kaggle/working/scribble-uncertainty-lung-segmentation/data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_14_slice_0078.npy,data/pseudo_labels/teacher_tta_confidence_strict/radiopaedia_14_slice_0078.npy,0.063,.npy
